TOP.645e675d.000d4a60	START
TOP.645e675d.000d4a60	user_options->remove_timer	60
TOP.645e675d.000d4a60	user_options->restore	0
TOP.645e675d.000d4a60	user_options->restore_disable	0
TOP.645e675d.000d4a60	user_options->restore_timer	1
TOP.645e675d.000d4a60	user_options->rp_files_cnt	0
TOP.645e675d.000d4a60	user_options->rp_gen	0
TOP.645e675d.000d4a60	user_options->rp_gen_func_max	4
TOP.645e675d.000d4a60	user_options->rp_gen_func_min	1
TOP.645e675d.000d4a60	user_options->rp_gen_seed	0
TOP.645e675d.000d4a60	user_options->runtime	0
TOP.645e675d.000d4a60	user_options->scrypt_tmto	0
TOP.645e675d.000d4a60	user_options->segment_size	33554432
TOP.645e675d.000d4a60	user_options->self_test_disable	0
TOP.645e675d.000d4a60	user_options->slow_candidates	0
TOP.645e675d.000d4a60	user_options->show	0
TOP.645e675d.000d4a60	user_options->speed_only	0
TOP.645e675d.000d4a60	user_options->spin_damp	0
TOP.645e675d.000d4a60	user_options->status	0
TOP.645e675d.000d4a60	user_options->status_json	0
TOP.645e675d.000d4a60	user_options->status_timer	10
TOP.645e675d.000d4a60	user_options->stdout_flag	0
TOP.645e675d.000d4a60	user_options->usage	0
TOP.645e675d.000d4a60	user_options->username	0
TOP.645e675d.000d4a60	user_options->veracrypt_pim_start	485
TOP.645e675d.000d4a60	user_options->veracrypt_pim_stop	485
TOP.645e675d.000d4a60	user_options->version	0
TOP.645e675d.000d4a60	user_options->workload_profile	2
TOP.645e675d.000d4a60	user_options->brain_client	0
TOP.645e675d.000d4a60	user_options->brain_client_features	2
TOP.645e675d.000d4a60	user_options->brain_server	0
TOP.645e675d.000d4a60	user_options->brain_server_timer	300
TOP.645e675d.000d4a60	user_options->brain_port	6863
TOP.645e675d.000d4a60	user_options->brain_session	0
TOP.645e675d.000d4a60	proc_start	1683908445
TOP.645e675d.000d4a60	proc_stop	1683908445
TOP.645e675d.000d4a60	STOP
TOP.645e67c5.00059ce8	START
TOP.645e67c5.00059ce8	folder_config->cwd	/home/seba/Desktop/Estudio/Criptorafía y seguridad en redes/Laboratorios/Lab 3/hashcat
TOP.645e67c5.00059ce8	folder_config->install_dir	/home/seba/Desktop/Estudio/Criptorafía y seguridad en redes/Laboratorios/Lab 3/hashcat/hashcat-6.2.6
TOP.645e67c5.00059ce8	folder_config->profile_dir	/home/seba/Desktop/Estudio/Criptorafía y seguridad en redes/Laboratorios/Lab 3/hashcat/hashcat-6.2.6
TOP.645e67c5.00059ce8	folder_config->session_dir	/home/seba/Desktop/Estudio/Criptorafía y seguridad en redes/Laboratorios/Lab 3/hashcat/hashcat-6.2.6
TOP.645e67c5.00059ce8	folder_config->shared_dir	/home/seba/Desktop/Estudio/Criptorafía y seguridad en redes/Laboratorios/Lab 3/hashcat/hashcat-6.2.6
TOP.645e67c5.00059ce8	user_options->encoding_from	utf-8
TOP.645e67c5.00059ce8	user_options->encoding_to	utf-8
TOP.645e67c5.00059ce8	user_options->rule_buf_l	:
TOP.645e67c5.00059ce8	user_options->rule_buf_r	:
TOP.645e67c5.00059ce8	user_options->session	hashcat
TOP.645e67c5.00059ce8	user_options->separator	:
TOP.645e67c5.00059ce8	user_options->limit	0
TOP.645e67c5.00059ce8	user_options->skip	0
TOP.645e67c5.00059ce8	user_options->attack_mode	0
TOP.645e67c5.00059ce8	user_options->benchmark	0
TOP.645e67c5.00059ce8	user_options->benchmark_all	0
TOP.645e67c5.00059ce8	user_options->bitmap_max	18
TOP.645e67c5.00059ce8	user_options->bitmap_min	16
TOP.645e67c5.00059ce8	user_options->debug_mode	0
TOP.645e67c5.00059ce8	user_options->hash_info	0
TOP.645e67c5.00059ce8	user_options->force	0
TOP.645e67c5.00059ce8	user_options->hwmon_disable	0
TOP.645e67c5.00059ce8	user_options->hwmon_temp_abort	90
TOP.645e67c5.00059ce8	user_options->hash_mode	22000
TOP.645e67c5.00059ce8	user_options->hex_charset	0
TOP.645e67c5.00059ce8	user_options->hex_salt	0
TOP.645e67c5.00059ce8	user_options->hex_wordlist	0
TOP.645e67c5.00059ce8	user_options->hook_threads	4
TOP.645e67c5.00059ce8	user_options->identify	0
TOP.645e67c5.00059ce8	user_options->increment	0
TOP.645e67c5.00059ce8	user_options->increment_max	256
TOP.645e67c5.00059ce8	user_options->increment_min	1
TOP.645e67c5.00059ce8	user_options->keep_guessing	0
TOP.645e67c5.00059ce8	user_options->kernel_accel	0
TOP.645e67c5.00059ce8	user_options->kernel_loops	0
TOP.645e67c5.00059ce8	user_options->kernel_threads	0
TOP.645e67c5.00059ce8	user_options->keyspace	0
TOP.645e67c5.00059ce8	user_options->left	0
TOP.645e67c5.00059ce8	user_options->logfile_disable	0
TOP.645e67c5.00059ce8	user_options->loopback	0
TOP.645e67c5.00059ce8	user_options->machine_readable	0
TOP.645e67c5.00059ce8	user_options->markov_classic	0
TOP.645e67c5.00059ce8	user_options->markov_disable	0
TOP.645e67c5.00059ce8	user_options->markov_inverse	0
TOP.645e67c5.00059ce8	user_options->markov_threshold	256
TOP.645e67c5.00059ce8	user_options->multiply_accel_disable	0
TOP.645e67c5.00059ce8	user_options->backend_info	0
TOP.645e67c5.00059ce8	user_options->backend_vector_width	0
TOP.645e67c5.00059ce8	user_options->optimized_kernel_enable	0
TOP.645e67c5.00059ce8	user_options->outfile_autohex	1
TOP.645e67c5.00059ce8	user_options->outfile_check_timer	5
TOP.645e67c5.00059ce8	user_options->outfile_format	3
TOP.645e67c5.00059ce8	user_options->wordlist_autohex_disable	0
TOP.645e67c5.00059ce8	user_options->potfile_disable	0
TOP.645e67c5.00059ce8	user_options->progress_only	0
TOP.645e67c5.00059ce8	user_options->quiet	0
TOP.645e67c5.00059ce8	user_options->remove	0
TOP.645e67c5.00059ce8	user_options->remove_timer	60
TOP.645e67c5.00059ce8	user_options->restore	0
TOP.645e67c5.00059ce8	user_options->restore_disable	0
TOP.645e67c5.00059ce8	user_options->restore_timer	1
TOP.645e67c5.00059ce8	user_options->rp_files_cnt	0
TOP.645e67c5.00059ce8	user_options->rp_gen	0
TOP.645e67c5.00059ce8	user_options->rp_gen_func_max	4
TOP.645e67c5.00059ce8	user_options->rp_gen_func_min	1
TOP.645e67c5.00059ce8	user_options->rp_gen_seed	0
TOP.645e67c5.00059ce8	user_options->runtime	0
TOP.645e67c5.00059ce8	user_options->scrypt_tmto	0
TOP.645e67c5.00059ce8	user_options->segment_size	33554432
TOP.645e67c5.00059ce8	user_options->self_test_disable	0
TOP.645e67c5.00059ce8	user_options->slow_candidates	0
TOP.645e67c5.00059ce8	user_options->show	0
TOP.645e67c5.00059ce8	user_options->speed_only	0
TOP.645e67c5.00059ce8	user_options->spin_damp	0
TOP.645e67c5.00059ce8	user_options->status	0
TOP.645e67c5.00059ce8	user_options->status_json	0
TOP.645e67c5.00059ce8	user_options->status_timer	10
TOP.645e67c5.00059ce8	user_options->stdout_flag	0
TOP.645e67c5.00059ce8	user_options->usage	0
TOP.645e67c5.00059ce8	user_options->username	0
TOP.645e67c5.00059ce8	user_options->veracrypt_pim_start	485
TOP.645e67c5.00059ce8	user_options->veracrypt_pim_stop	485
TOP.645e67c5.00059ce8	user_options->version	0
TOP.645e67c5.00059ce8	user_options->workload_profile	2
TOP.645e67c5.00059ce8	user_options->brain_client	0
TOP.645e67c5.00059ce8	user_options->brain_client_features	2
TOP.645e67c5.00059ce8	user_options->brain_server	0
TOP.645e67c5.00059ce8	user_options->brain_server_timer	300
TOP.645e67c5.00059ce8	user_options->brain_port	6863
TOP.645e67c5.00059ce8	user_options->brain_session	0
TOP.645e67c5.00059ce8	proc_start	1683908549
TOP.645e67c5.00059ce8	proc_stop	1683908549
TOP.645e67c5.00059ce8	STOP
TOP.645eb121.000e52b7	START
TOP.645eb121.000e52b7	folder_config->cwd	/home/seba/Desktop/Estudio/Criptorafía y seguridad en redes/Laboratorios/Lab 3/hashcat/hcxtools
TOP.645eb121.000e52b7	folder_config->install_dir	/home/seba/Desktop/Estudio/Criptorafía y seguridad en redes/Laboratorios/Lab 3/hashcat/hashcat-6.2.6
TOP.645eb121.000e52b7	folder_config->profile_dir	/home/seba/Desktop/Estudio/Criptorafía y seguridad en redes/Laboratorios/Lab 3/hashcat/hashcat-6.2.6
TOP.645eb121.000e52b7	folder_config->session_dir	/home/seba/Desktop/Estudio/Criptorafía y seguridad en redes/Laboratorios/Lab 3/hashcat/hashcat-6.2.6
TOP.645eb121.000e52b7	folder_config->shared_dir	/home/seba/Desktop/Estudio/Criptorafía y seguridad en redes/Laboratorios/Lab 3/hashcat/hashcat-6.2.6
TOP.645eb121.000e52b7	user_options->encoding_from	utf-8
TOP.645eb121.000e52b7	user_options->encoding_to	utf-8
TOP.645eb121.000e52b7	user_options->rule_buf_l	:
TOP.645eb121.000e52b7	user_options->rule_buf_r	:
TOP.645eb121.000e52b7	user_options->session	hashcat
TOP.645eb121.000e52b7	user_options->separator	:
TOP.645eb121.000e52b7	user_options->limit	0
TOP.645eb121.000e52b7	user_options->skip	0
TOP.645eb121.000e52b7	user_options->attack_mode	0
TOP.645eb121.000e52b7	user_options->benchmark	0
TOP.645eb121.000e52b7	user_options->benchmark_all	0
TOP.645eb121.000e52b7	user_options->bitmap_max	18
TOP.645eb121.000e52b7	user_options->bitmap_min	16
TOP.645eb121.000e52b7	user_options->debug_mode	0
TOP.645eb121.000e52b7	user_options->hash_info	0
TOP.645eb121.000e52b7	user_options->force	0
TOP.645eb121.000e52b7	user_options->hwmon_disable	0
TOP.645eb121.000e52b7	user_options->hwmon_temp_abort	90
TOP.645eb121.000e52b7	user_options->hash_mode	22000
TOP.645eb121.000e52b7	user_options->hex_charset	0
TOP.645eb121.000e52b7	user_options->hex_salt	0
TOP.645eb121.000e52b7	user_options->hex_wordlist	0
TOP.645eb121.000e52b7	user_options->hook_threads	4
TOP.645eb121.000e52b7	user_options->identify	0
TOP.645eb121.000e52b7	user_options->increment	0
TOP.645eb121.000e52b7	user_options->increment_max	256
TOP.645eb121.000e52b7	user_options->increment_min	1
TOP.645eb121.000e52b7	user_options->keep_guessing	0
TOP.645eb121.000e52b7	user_options->kernel_accel	0
TOP.645eb121.000e52b7	user_options->kernel_loops	0
TOP.645eb121.000e52b7	user_options->kernel_threads	0
TOP.645eb121.000e52b7	user_options->keyspace	0
TOP.645eb121.000e52b7	user_options->left	0
TOP.645eb121.000e52b7	user_options->logfile_disable	0
TOP.645eb121.000e52b7	user_options->loopback	0
TOP.645eb121.000e52b7	user_options->machine_readable	0
TOP.645eb121.000e52b7	user_options->markov_classic	0
TOP.645eb121.000e52b7	user_options->markov_disable	0
TOP.645eb121.000e52b7	user_options->markov_inverse	0
TOP.645eb121.000e52b7	user_options->markov_threshold	256
TOP.645eb121.000e52b7	user_options->multiply_accel_disable	0
TOP.645eb121.000e52b7	user_options->backend_info	0
TOP.645eb121.000e52b7	user_options->backend_vector_width	0
TOP.645eb121.000e52b7	user_options->optimized_kernel_enable	0
TOP.645eb121.000e52b7	user_options->outfile_autohex	1
TOP.645eb121.000e52b7	user_options->outfile_check_timer	5
TOP.645eb121.000e52b7	user_options->outfile_format	3
TOP.645eb121.000e52b7	user_options->wordlist_autohex_disable	0
TOP.645eb121.000e52b7	user_options->potfile_disable	0
TOP.645eb121.000e52b7	user_options->progress_only	0
TOP.645eb121.000e52b7	user_options->quiet	0
TOP.645eb121.000e52b7	user_options->remove	0
TOP.645eb121.000e52b7	user_options->remove_timer	60
TOP.645eb121.000e52b7	user_options->restore	0
TOP.645eb121.000e52b7	user_options->restore_disable	0
TOP.645eb121.000e52b7	user_options->restore_timer	1
TOP.645eb121.000e52b7	user_options->rp_files_cnt	0
TOP.645eb121.000e52b7	user_options->rp_gen	0
TOP.645eb121.000e52b7	user_options->rp_gen_func_max	4
TOP.645eb121.000e52b7	user_options->rp_gen_func_min	1
TOP.645eb121.000e52b7	user_options->rp_gen_seed	0
TOP.645eb121.000e52b7	user_options->runtime	0
TOP.645eb121.000e52b7	user_options->scrypt_tmto	0
TOP.645eb121.000e52b7	user_options->segment_size	33554432
TOP.645eb121.000e52b7	user_options->self_test_disable	0
TOP.645eb121.000e52b7	user_options->slow_candidates	0
TOP.645eb121.000e52b7	user_options->show	0
TOP.645eb121.000e52b7	user_options->speed_only	0
TOP.645eb121.000e52b7	user_options->spin_damp	0
TOP.645eb121.000e52b7	user_options->status	0
TOP.645eb121.000e52b7	user_options->status_json	0
TOP.645eb121.000e52b7	user_options->status_timer	10
TOP.645eb121.000e52b7	user_options->stdout_flag	0
TOP.645eb121.000e52b7	user_options->usage	0
TOP.645eb121.000e52b7	user_options->username	0
TOP.645eb121.000e52b7	user_options->veracrypt_pim_start	485
TOP.645eb121.000e52b7	user_options->veracrypt_pim_stop	485
TOP.645eb121.000e52b7	user_options->version	0
TOP.645eb121.000e52b7	user_options->workload_profile	2
TOP.645eb121.000e52b7	user_options->brain_client	0
TOP.645eb121.000e52b7	user_options->brain_client_features	2
TOP.645eb121.000e52b7	user_options->brain_server	0
TOP.645eb121.000e52b7	user_options->brain_server_timer	300
TOP.645eb121.000e52b7	user_options->brain_port	6863
TOP.645eb121.000e52b7	user_options->brain_session	0
TOP.645eb121.000e52b7	hashes->hashfile	/home/seba/Desktop/Estudio/Criptorafía y seguridad en redes/Laboratorios/Lab 3/handshake.hc22000
TOP.645eb121.000e52b7	hashes->hashlist_mode	5
TOP.645eb121.000e52b7	hashes->hashlist_format	0
TOP.645eb121.000e52b7	hashes->hashes_cnt	0
TOP.645eb121.000e52b7	hashes->digests_cnt	1
TOP.645eb121.000e52b7	hashes->digests_done_pot	0
TOP.645eb121.000e52b7	hashes->digests_done_zero	0
TOP.645eb121.000e52b7	hashes->digests_done	0
TOP.645eb121.000e52b7	hashes->salts_cnt	1
TOP.645eb121.000e52b7	hashes->salts_done	0
TOP.645eb121.000e52b7	SUB.645eb137.0009b1f3	START
TOP.645eb121.000e52b7	SUB.645eb137.0009b1f3	straight_ctx->dict	/home/seba/Desktop/Estudio/Criptorafía y seguridad en redes/Laboratorios/Lab 3/script_rockyou/rockyou_mod.dic
TOP.645eb121.000e52b7	SUB.645eb137.0009b1f3	runtime_start	1683927353
TOP.645eb121.000e52b7	SUB.645eb137.0009b1f3	runtime_stop	1683927354
TOP.645eb121.000e52b7	SUB.645eb137.0009b1f3	hashes->digests_done_new	1
TOP.645eb121.000e52b7	SUB.645eb137.0009b1f3	status-after-work	6
TOP.645eb121.000e52b7	SUB.645eb137.0009b1f3	STOP
TOP.645eb121.000e52b7	proc_start	1683927329
TOP.645eb121.000e52b7	proc_stop	1683927356
TOP.645eb121.000e52b7	STOP
TOP.645eb25c.000cb12b	START
TOP.645eb25c.000cb12b	folder_config->cwd	/home/seba/Desktop/Estudio/Criptorafía y seguridad en redes/Laboratorios/Lab 3
TOP.645eb25c.000cb12b	folder_config->install_dir	/home/seba/Desktop/Estudio/Criptorafía y seguridad en redes/Laboratorios/Lab 3/hashcat/hashcat-6.2.6
TOP.645eb25c.000cb12b	folder_config->profile_dir	/home/seba/Desktop/Estudio/Criptorafía y seguridad en redes/Laboratorios/Lab 3/hashcat/hashcat-6.2.6
TOP.645eb25c.000cb12b	folder_config->session_dir	/home/seba/Desktop/Estudio/Criptorafía y seguridad en redes/Laboratorios/Lab 3/hashcat/hashcat-6.2.6
TOP.645eb25c.000cb12b	folder_config->shared_dir	/home/seba/Desktop/Estudio/Criptorafía y seguridad en redes/Laboratorios/Lab 3/hashcat/hashcat-6.2.6
TOP.645eb25c.000cb12b	user_options->encoding_from	utf-8
TOP.645eb25c.000cb12b	user_options->encoding_to	utf-8
TOP.645eb25c.000cb12b	user_options->rule_buf_l	:
TOP.645eb25c.000cb12b	user_options->rule_buf_r	:
TOP.645eb25c.000cb12b	user_options->session	hashcat
TOP.645eb25c.000cb12b	user_options->separator	:
TOP.645eb25c.000cb12b	user_options->limit	0
TOP.645eb25c.000cb12b	user_options->skip	0
TOP.645eb25c.000cb12b	user_options->attack_mode	0
TOP.645eb25c.000cb12b	user_options->benchmark	0
TOP.645eb25c.000cb12b	user_options->benchmark_all	0
TOP.645eb25c.000cb12b	user_options->bitmap_max	18
TOP.645eb25c.000cb12b	user_options->bitmap_min	16
TOP.645eb25c.000cb12b	user_options->debug_mode	0
TOP.645eb25c.000cb12b	user_options->hash_info	0
TOP.645eb25c.000cb12b	user_options->force	0
TOP.645eb25c.000cb12b	user_options->hwmon_disable	0
TOP.645eb25c.000cb12b	user_options->hwmon_temp_abort	90
TOP.645eb25c.000cb12b	user_options->hash_mode	22000
TOP.645eb25c.000cb12b	user_options->hex_charset	0
TOP.645eb25c.000cb12b	user_options->hex_salt	0
TOP.645eb25c.000cb12b	user_options->hex_wordlist	0
TOP.645eb25c.000cb12b	user_options->hook_threads	4
TOP.645eb25c.000cb12b	user_options->identify	0
TOP.645eb25c.000cb12b	user_options->increment	0
TOP.645eb25c.000cb12b	user_options->increment_max	256
TOP.645eb25c.000cb12b	user_options->increment_min	1
TOP.645eb25c.000cb12b	user_options->keep_guessing	0
TOP.645eb25c.000cb12b	user_options->kernel_accel	0
TOP.645eb25c.000cb12b	user_options->kernel_loops	0
TOP.645eb25c.000cb12b	user_options->kernel_threads	0
TOP.645eb25c.000cb12b	user_options->keyspace	0
TOP.645eb25c.000cb12b	user_options->left	0
TOP.645eb25c.000cb12b	user_options->logfile_disable	0
TOP.645eb25c.000cb12b	user_options->loopback	0
TOP.645eb25c.000cb12b	user_options->machine_readable	0
TOP.645eb25c.000cb12b	user_options->markov_classic	0
TOP.645eb25c.000cb12b	user_options->markov_disable	0
TOP.645eb25c.000cb12b	user_options->markov_inverse	0
TOP.645eb25c.000cb12b	user_options->markov_threshold	256
TOP.645eb25c.000cb12b	user_options->multiply_accel_disable	0
TOP.645eb25c.000cb12b	user_options->backend_info	0
TOP.645eb25c.000cb12b	user_options->backend_vector_width	0
TOP.645eb25c.000cb12b	user_options->optimized_kernel_enable	0
TOP.645eb25c.000cb12b	user_options->outfile_autohex	1
TOP.645eb25c.000cb12b	user_options->outfile_check_timer	5
TOP.645eb25c.000cb12b	user_options->outfile_format	3
TOP.645eb25c.000cb12b	user_options->wordlist_autohex_disable	0
TOP.645eb25c.000cb12b	user_options->potfile_disable	1
TOP.645eb25c.000cb12b	user_options->progress_only	0
TOP.645eb25c.000cb12b	user_options->quiet	0
TOP.645eb25c.000cb12b	user_options->remove	0
TOP.645eb25c.000cb12b	user_options->remove_timer	60
TOP.645eb25c.000cb12b	user_options->restore	0
TOP.645eb25c.000cb12b	user_options->restore_disable	0
TOP.645eb25c.000cb12b	user_options->restore_timer	1
TOP.645eb25c.000cb12b	user_options->rp_files_cnt	0
TOP.645eb25c.000cb12b	user_options->rp_gen	0
TOP.645eb25c.000cb12b	user_options->rp_gen_func_max	4
TOP.645eb25c.000cb12b	user_options->rp_gen_func_min	1
TOP.645eb25c.000cb12b	user_options->rp_gen_seed	0
TOP.645eb25c.000cb12b	user_options->runtime	0
TOP.645eb25c.000cb12b	user_options->scrypt_tmto	0
TOP.645eb25c.000cb12b	user_options->segment_size	33554432
TOP.645eb25c.000cb12b	user_options->self_test_disable	0
TOP.645eb25c.000cb12b	user_options->slow_candidates	0
TOP.645eb25c.000cb12b	user_options->show	0
TOP.645eb25c.000cb12b	user_options->speed_only	0
TOP.645eb25c.000cb12b	user_options->spin_damp	0
TOP.645eb25c.000cb12b	user_options->status	0
TOP.645eb25c.000cb12b	user_options->status_json	0
TOP.645eb25c.000cb12b	user_options->status_timer	10
TOP.645eb25c.000cb12b	user_options->stdout_flag	0
TOP.645eb25c.000cb12b	user_options->usage	0
TOP.645eb25c.000cb12b	user_options->username	0
TOP.645eb25c.000cb12b	user_options->veracrypt_pim_start	485
TOP.645eb25c.000cb12b	user_options->veracrypt_pim_stop	485
TOP.645eb25c.000cb12b	user_options->version	0
TOP.645eb25c.000cb12b	user_options->workload_profile	2
TOP.645eb25c.000cb12b	user_options->brain_client	0
TOP.645eb25c.000cb12b	user_options->brain_client_features	2
TOP.645eb25c.000cb12b	user_options->brain_server	0
TOP.645eb25c.000cb12b	user_options->brain_server_timer	300
TOP.645eb25c.000cb12b	user_options->brain_port	6863
TOP.645eb25c.000cb12b	user_options->brain_session	0
TOP.645eb25c.000cb12b	proc_start	1683927644
TOP.645eb25c.000cb12b	proc_stop	1683927644
TOP.645eb25c.000cb12b	STOP
TOP.645eb2c9.0000871b	START
TOP.645eb2c9.0000871b	folder_config->cwd	/home/seba/Desktop/Estudio/Criptorafía y seguridad en redes/Laboratorios/Lab 3
TOP.645eb2c9.0000871b	folder_config->install_dir	/home/seba/Desktop/Estudio/Criptorafía y seguridad en redes/Laboratorios/Lab 3/hashcat/hashcat-6.2.6
TOP.645eb2c9.0000871b	folder_config->profile_dir	/home/seba/Desktop/Estudio/Criptorafía y seguridad en redes/Laboratorios/Lab 3/hashcat/hashcat-6.2.6
TOP.645eb2c9.0000871b	folder_config->session_dir	/home/seba/Desktop/Estudio/Criptorafía y seguridad en redes/Laboratorios/Lab 3/hashcat/hashcat-6.2.6
TOP.645eb2c9.0000871b	folder_config->shared_dir	/home/seba/Desktop/Estudio/Criptorafía y seguridad en redes/Laboratorios/Lab 3/hashcat/hashcat-6.2.6
TOP.645eb2c9.0000871b	user_options->encoding_from	utf-8
TOP.645eb2c9.0000871b	user_options->encoding_to	utf-8
TOP.645eb2c9.0000871b	user_options->rule_buf_l	:
TOP.645eb2c9.0000871b	user_options->rule_buf_r	:
TOP.645eb2c9.0000871b	user_options->session	hashcat
TOP.645eb2c9.0000871b	user_options->separator	:
TOP.645eb2c9.0000871b	user_options->limit	0
TOP.645eb2c9.0000871b	user_options->skip	0
TOP.645eb2c9.0000871b	user_options->attack_mode	0
TOP.645eb2c9.0000871b	user_options->benchmark	0
TOP.645eb2c9.0000871b	user_options->benchmark_all	0
TOP.645eb2c9.0000871b	user_options->bitmap_max	18
TOP.645eb2c9.0000871b	user_options->bitmap_min	16
TOP.645eb2c9.0000871b	user_options->debug_mode	0
TOP.645eb2c9.0000871b	user_options->hash_info	0
TOP.645eb2c9.0000871b	user_options->force	0
TOP.645eb2c9.0000871b	user_options->hwmon_disable	0
TOP.645eb2c9.0000871b	user_options->hwmon_temp_abort	90
TOP.645eb2c9.0000871b	user_options->hash_mode	22000
TOP.645eb2c9.0000871b	user_options->hex_charset	0
TOP.645eb2c9.0000871b	user_options->hex_salt	0
TOP.645eb2c9.0000871b	user_options->hex_wordlist	0
TOP.645eb2c9.0000871b	user_options->hook_threads	4
TOP.645eb2c9.0000871b	user_options->identify	0
TOP.645eb2c9.0000871b	user_options->increment	0
TOP.645eb2c9.0000871b	user_options->increment_max	256
TOP.645eb2c9.0000871b	user_options->increment_min	1
TOP.645eb2c9.0000871b	user_options->keep_guessing	0
TOP.645eb2c9.0000871b	user_options->kernel_accel	0
TOP.645eb2c9.0000871b	user_options->kernel_loops	0
TOP.645eb2c9.0000871b	user_options->kernel_threads	0
TOP.645eb2c9.0000871b	user_options->keyspace	0
TOP.645eb2c9.0000871b	user_options->left	0
TOP.645eb2c9.0000871b	user_options->logfile_disable	0
TOP.645eb2c9.0000871b	user_options->loopback	0
TOP.645eb2c9.0000871b	user_options->machine_readable	0
TOP.645eb2c9.0000871b	user_options->markov_classic	0
TOP.645eb2c9.0000871b	user_options->markov_disable	0
TOP.645eb2c9.0000871b	user_options->markov_inverse	0
TOP.645eb2c9.0000871b	user_options->markov_threshold	256
TOP.645eb2c9.0000871b	user_options->multiply_accel_disable	0
TOP.645eb2c9.0000871b	user_options->backend_info	0
TOP.645eb2c9.0000871b	user_options->backend_vector_width	0
TOP.645eb2c9.0000871b	user_options->optimized_kernel_enable	0
TOP.645eb2c9.0000871b	user_options->outfile_autohex	1
TOP.645eb2c9.0000871b	user_options->outfile_check_timer	5
TOP.645eb2c9.0000871b	user_options->outfile_format	3
TOP.645eb2c9.0000871b	user_options->wordlist_autohex_disable	0
TOP.645eb2c9.0000871b	user_options->potfile_disable	1
TOP.645eb2c9.0000871b	user_options->progress_only	0
